Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Source_Sheet,Habitat_Source_File,TaxonCode,Previously_Obs,Month,Month_Name,Day,Start_Time_Min,End_Time_Min,Observation_Duration_Min
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,88350.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,84781.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,CHSP,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,84781.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,266957.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,266957.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,GRCA,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,89977.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,265876.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,94228.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,82737.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,NOMO,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,88394.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,NOPA,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,890949.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,BHCO,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,94215.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,94228.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,WBNU,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,90935.0,,7,July,9,431,441,10
CHOH,,CHOH 10,CHOH-0812,Forest,2018,2018-07-09,07:11:00,07:21:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,WBNU,False,False,19.7000007629395,66.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,90935.0,,7,July,9,431,441,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,BLJA,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,86252.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,265876.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,87106.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,BLJA,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,86252.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,AMRO,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,87136.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,89102.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85846.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,EABL,False,False,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,87184.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,265876.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,DOWO,False,True,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,84936.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-07-12,08:18:00,08:28:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,18.3999996185303,76.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,265876.0,,7,July,12,498,508,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,CHOH,Forest,85846.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,WOTH,True,True,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,CHOH,Forest,87156.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,CHOH,Forest,84865.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,PIWO,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,CHOH,Forest,84833.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,CHOH,Forest,266957.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,CHOH,Forest,88350.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,CHOH,Forest,88350.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,BGGN,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,CHOH,Forest,88038.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,CHOH,Forest,85824.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0941,Forest,2018,2018-07-12,07:54:00,08:04:00,Brian Swimelar,2,7.5 - 10 min,Visualization,,True,Undetermined,Fish Crow,Corvus ossifragus,179737.0,FICR,False,False,18.8999996185303,75.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,CHOH,Forest,87112.0,,7,July,12,474,484,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,AMCR,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,87106.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,94228.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85824.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,94228.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,LOWA,False,True,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,773814.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,88350.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,GCFL,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85791.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Warbling Vireo,Vireo gilvus,179023.0,WAVI,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,93589.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,DOWO,False,True,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,84936.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,266957.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85846.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0961,Forest,2018,2018-07-12,07:11:00,07:21:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,PIWO,False,False,17.7999992370605,67.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,84833.0,,7,July,12,431,441,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,ETTI,False,False,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,266957.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,ACFL,False,True,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85824.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,AMRO,False,False,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,87136.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,EAWP,False,True,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,85846.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,94228.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,NOCA,False,False,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,CHOH,Forest,94228.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,RBWO,False,False,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,84865.0,,7,July,12,374,384,10
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-07-12,06:14:00,06:24:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,CACH,False,True,18.2000007629395,69.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,265876.0,,7,July,12,374,384,10
CHOH,,CHOH 5,CHOH-0281,Forest,2018,2018-06-24,08:31:00,08:41:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,YBCU,False,False,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,89102.0,,6,June,24,511,521,10
CHOH,,CHOH 5,CHOH-0281,Forest,2018,2018-06-24,08:31:00,08:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,CARW,False,False,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,88350.0,,6,June,24,511,521,10
CHOH,,CHOH 5,CHOH-0281,Forest,2018,2018-06-24,08:31:00,08:41:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,RWBL,False,False,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,93613.0,,6,June,24,511,521,10
CHOH,,CHOH 5,CHOH-0281,Forest,2018,2018-06-24,08:31:00,08:41:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,BGGN,False,False,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,88038.0,,6,June,24,511,521,10
CHOH,,CHOH 5,CHOH-0281,Forest,2018,2018-06-24,08:31:00,08:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,MODO,False,False,21.6000003814697,83.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,CHOH,Forest,82737.0,,6,June,24,511,521,10
